BFI,BASIN,SITENUM,YEAR,LAT,LONG,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEVATION_MASL,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
0.153,AGUA FRIA,9512500,1953,34.3153073,-112.0640455,21.8667717,16.0387154,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.271,AGUA FRIA,9512800,1996,34.01558948,-112.1679378,21.83796501,17.4107952,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.291,AGUA FRIA,9512500,1973,34.3153073,-112.0640455,31.51615906,15.5903606,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.123,AGUA FRIA,9512501,1952,34.3153073,-112.0640455,42.9414711,15.7945051,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.254,AGUA FRIA,9512501,1953,34.3153073,-112.0640455,21.8667717,16.0387154,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.119,AGUA FRIA,9512501,1954,34.3153073,-112.0640455,35.25289154,16.8631115,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.219,AGUA FRIA,9512501,1956,34.3153073,-112.0640455,15.44797134,16.4863968,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.178,AGUA FRIA,9512500,1943,34.3153073,-112.0640455,33.67177963,16.9707356,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.129,AGUA FRIA,9512800,2008,34.01558948,-112.1679378,35.78090286,16.847599,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.187,AGUA FRIA,9512500,1945,34.3153073,-112.0640455,31.01336479,15.5934858,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.166,AGUA FRIA,9512500,1946,34.3153073,-112.0640455,37.50984955,15.9644785,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.246,AGUA FRIA,9512500,1947,34.3153073,-112.0640455,24.52406883,16.1101837,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.123,AGUA FRIA,9512500,2014,34.3153073,-112.0640455,32.02319717,17.5808182,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.233,AGUA FRIA,9512500,2015,34.3153073,-112.0640455,33.77257538,17.4754562,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.154,AGUA FRIA,9512500,2016,34.3153073,-112.0640455,35.27328491,17.7032261,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.168,AGUA FRIA,9512500,2018,34.3153073,-112.0640455,34.03080368,17.5258904,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.231,AGUA FRIA,9512495,1957,34.31502955,-112.0648788,45.30710602,16.1575775,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.261,AGUA FRIA,9512495,1958,34.31502955,-112.0648788,42.6622963,16.5535832,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.201,AGUA FRIA,9512500,1960,34.3153073,-112.0640455,26.34926796,16.3696079,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.298,AGUA FRIA,9512500,1966,34.3153073,-112.0640455,31.7076149,16.3170624,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.132,AGUA FRIA,9512500,1957,34.3153073,-112.0640455,45.30710602,16.1575775,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.217,AGUA FRIA,9512500,1999,34.3153073,-112.0640455,30.91676903,16.79496,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.252,AGUA FRIA,9512500,2000,34.3153073,-112.0640455,35.7400856,17.2435589,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.378,AGUA FRIA,9512500,1997,34.3153073,-112.0640455,38.16927719,16.7057667,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.249,AGUA FRIA,9512500,1998,34.3153073,-112.0640455,44.71288681,15.5874119,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.104,AGUA FRIA,9512500,1991,34.3153073,-112.0640455,45.36388016,16.1986065,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.234,AGUA FRIA,9512500,2007,34.3153073,-112.0640455,26.86168671,17.4906025,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.427,AGUA FRIA,9512500,2001,34.3153073,-112.0640455,29.23432922,17.0290413,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.158,AGUA FRIA,9512500,1993,34.3153073,-112.0640455,59.15763474,16.3249607,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.18,AGUA FRIA,9512800,1975,34.01558948,-112.1679378,25.24977493,15.5418177,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.316,AGUA FRIA,9512800,1979,34.01558948,-112.1679378,34.68247223,15.790473,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.214,AGUA FRIA,9512501,1979,34.3153073,-112.0640455,34.68247223,15.790473,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.123,AGUA FRIA,9512501,1980,34.3153073,-112.0640455,50.30716324,16.5101414,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.182,AGUA FRIA,9512500,1992,34.3153073,-112.0640455,60.13385773,16.2684765,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.365,AGUA FRIA,9512500,2006,34.3153073,-112.0640455,21.45165253,17.1530933,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.218,AGUA FRIA,9512800,1980,34.01558948,-112.1679378,50.30716324,16.5101414,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.104,AGUA FRIA,9512501,1958,34.3153073,-112.0640455,42.6622963,16.5535832,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.148,AGUA FRIA,9512800,1992,34.01558948,-112.1679378,60.13385773,16.2684765,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.743,AGUA FRIA,9512495,1951,34.31502955,-112.0648788,49.52124023,15.8156357,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.422,AGUA FRIA,9512495,1952,34.31502955,-112.0648788,42.9414711,15.7945051,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.58,AGUA FRIA,9512495,1953,34.31502955,-112.0648788,21.8667717,16.0387154,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.151,AGUA FRIA,9512800,1982,34.01558948,-112.1679378,57.07027817,15.5037022,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.131,AGUA FRIA,9512800,2015,34.01558948,-112.1679378,33.77257538,17.4754562,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.113,AGUA FRIA,9512800,2017,34.01558948,-112.1679378,31.18375587,18.0795364,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.223,AGUA FRIA,9512500,2003,34.3153073,-112.0640455,37.61268234,17.4687138,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.138,AGUA FRIA,9512500,2005,34.3153073,-112.0640455,40.86440659,17.037117,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.472,AGUA FRIA,9512500,1989,34.3153073,-112.0640455,23.61885452,17.2818108,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.32,AGUA FRIA,9512500,1990,34.3153073,-112.0640455,38.18897247,16.2117539,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.151,AGUA FRIA,9512501,1957,34.3153073,-112.0640455,45.30710602,16.1575775,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.126,AGUA FRIA,9512500,1988,34.3153073,-112.0640455,34.1000824,16.5611534,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.424,AGUA FRIA,9512500,1981,34.3153073,-112.0640455,35.55819702,17.0639458,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.114,AGUA FRIA,9512500,1982,34.3153073,-112.0640455,57.07027817,15.5037022,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
0.142,AGUA FRIA,9512500,1971,34.3153073,-112.0640455,28.80818748,15.5347834,4800.94081,13.3722534,1230.232788,147.9606628,0.000116,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9.00E-04,2.00E-04,1.00E-04,0,0.0771,0,0.5243,0.0653,0,1.00E-04,0.001,2.00E-04,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9.00E-04,0.3035,0.3774
