KEY,LAT,LONG,BFI,BFI_log,HUC8,YEAR,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEVATION_FT,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT,Predicted_BFI,Recharge_mm
9466500_1966,33.18561278,-110.2200903,0.4,-0.405465108,15040005,1966,341.88,15.0377,7171.8005,11.832,2520.368,435.0592,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.39,0
9466500_1967,33.18561278,-110.2200903,0.179,-1.523137304,15040005,1967,416.76,14.92,7171.8005,11.832,2520.368,391.6639,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.335,8.4071935
9466500_1968,33.18561278,-110.2200903,0.551,0.204711921,15040005,1968,359.18,14.5614,7171.8005,11.832,2520.368,422.0833,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.401,0
9466500_1969,33.18561278,-110.2200903,0.485,-0.06001801,15040005,1969,325.09,15.3537,7171.8005,11.832,2520.368,330.5708,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.412,0
9466500_1970,33.18561278,-110.2200903,0.467,-0.132192166,15040005,1970,294.02,14.9427,7171.8005,11.832,2520.368,295.3239,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.448,0
9449500_1923,32.87367495,-109.5131307,0.361,-0.571026496,15040005,1923,442.38,14.3313,7171.8005,11.832,3090.774,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.382,13.464354
9466500_2012,33.18561278,-110.2200903,0.51,0.040005335,15040005,2012,269.29,16.8661,7171.8005,11.832,2520.368,323.1736,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.479,0
9466500_2013,33.18561278,-110.2200903,0.312,-0.79078565,15040005,2013,311.19,15.8737,7171.8005,11.832,2520.368,366.4692,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.427,0
9466500_2014,33.18561278,-110.2200903,0.304,-0.828321959,15040005,2014,332.34,16.678,7171.8005,11.832,2520.368,386.1048,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.425,0
9466500_2015,33.18561278,-110.2200903,0.431,-0.277772344,15040005,2015,453.01,16.3331,7171.8005,11.832,2520.368,545.1654,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.447,0
9466500_2016,33.18561278,-110.2200903,0.424,-0.306374205,15040005,2016,386.77,16.507,7171.8005,11.832,2520.368,421.1353,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.38,0
9466500_2017,33.18561278,-110.2200903,0.447,-0.212799407,15040005,2017,239.29,17.2467,7171.8005,11.832,2520.368,318.4727,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.458,0
9466500_2018,33.18561278,-110.2200903,0.443,-0.22899547,15040005,2018,329.52,16.8452,7171.8005,11.832,2520.368,419.2804,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.406,0
9466500_2019,33.18561278,-110.2200903,0.447,-0.212799407,15040005,2019,408.95,15.8347,7171.8005,11.832,2520.368,511.9784,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.385,0
9466500_2020,33.18561278,-110.2200903,0.456,-0.176456437,15040005,2020,189.75,17.1569,7171.8005,11.832,2520.368,242.496,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.563,0
9466500_2021,33.18561278,-110.2200903,0.229,-1.21396637,15040005,2021,376.85,16.6073,7171.8005,11.832,2520.368,471.2514,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.397,0
9466500_2022,33.18561278,-110.2200903,0.357,-0.588408942,15040005,2022,419.97,16.0533,7171.8005,11.832,2520.368,418.1153,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.454,0.8420338
9451000_1918,32.86673068,-109.5172974,0.668,0.699153205,15040005,1918,392.68,14.8612,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.454,0
9451000_1919,32.86673068,-109.5172974,0.476,-0.09607383,15040005,1919,510.46,14.427,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.371,38.334317
9451000_1920,32.86673068,-109.5172974,0.588,0.355703599,15040005,1920,375,14.6961,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.466,0
9451000_1921,32.86673068,-109.5172974,0.478,-0.088056855,15040005,1921,349.46,15.5118,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.503,0
9451000_1922,32.86673068,-109.5172974,0.641,0.579707068,15040005,1922,306.81,15.0589,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.582,0
9451000_1923,32.86673068,-109.5172974,0.362,-0.566694072,15040005,1923,442.38,14.3313,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.441,15.543927
9451000_1924,32.86673068,-109.5172974,0.523,0.092064973,15040005,1924,206.43,15.075,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.586,0
9451000_1925,32.86673068,-109.5172974,0.383,-0.476834035,15040005,1925,349.86,15.2287,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.522,0
9451000_1926,32.86673068,-109.5172974,0.502,0.008000043,15040005,1926,464.87,15.3177,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.395,22.806115
9451000_1927,32.86673068,-109.5172974,0.497,-0.012000144,15040005,1927,387.18,15.7219,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.5,0
9451000_1928,32.86673068,-109.5172974,0.562,0.24928294,15040005,1928,323.87,15.5808,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.52,0
9451000_1929,32.86673068,-109.5172974,0.453,-0.188556677,15040005,1929,341.94,14.9753,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.555,0
9451000_1930,32.86673068,-109.5172974,0.437,-0.253346433,15040005,1930,418.94,14.8446,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.461,5.443027
9451000_1931,32.86673068,-109.5172974,0.432,-0.27369583,15040005,1931,542.03,15.0374,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.374,50.451478
9451000_1941,32.86673068,-109.5172974,0.47,-0.120144312,15040005,1941,602.69,14.8145,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.401,78.418357
9451000_1942,32.86673068,-109.5172974,0.649,0.614646493,15040005,1942,299.15,15.1469,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.569,0
9451000_1943,32.86673068,-109.5172974,0.526,0.104093891,15040005,1943,341.63,15.9717,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.508,0
9451000_1944,32.86673068,-109.5172974,0.528,0.112117298,15040005,1944,386.76,14.5559,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.454,0
9451000_1945,32.86673068,-109.5172974,0.613,0.459940243,15040005,1945,273.97,14.8273,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.546,0
9451000_1946,32.86673068,-109.5172974,0.65,0.619039208,15040005,1946,353.56,15.3673,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.528,0
9451000_1947,32.86673068,-109.5172974,0.553,0.212799407,15040005,1947,249.73,15.3489,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.592,0
9451000_1948,32.86673068,-109.5172974,0.504,0.016000341,15040005,1948,266.18,15.1207,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.593,0
9451000_1949,32.86673068,-109.5172974,0.425,-0.302280872,15040005,1949,380.17,14.8064,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.497,0
9451000_1950,32.86673068,-109.5172974,0.641,0.579707068,15040005,1950,203.93,15.9201,7171.8005,11.832,3081.743,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.538,0
9458500_1941,32.8472877,-109.7159136,0.42,-0.322773392,15040005,1941,602.69,14.8145,7171.8005,11.832,2884.801,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.303,59.253771
9458500_1942,32.8472877,-109.7159136,0.509,0.036003889,15040005,1942,299.15,15.1469,7171.8005,11.832,2884.801,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.383,0
9458500_1943,32.8472877,-109.7159136,0.182,-1.50285565,15040005,1943,341.63,15.9717,7171.8005,11.832,2884.801,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.371,0
9458500_1944,32.8472877,-109.7159136,0.141,-1.807009032,15040005,1944,386.76,14.5559,7171.8005,11.832,2884.801,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.406,0
9458500_1945,32.8472877,-109.7159136,0.393,-0.434719179,15040005,1945,273.97,14.8273,7171.8005,11.832,2884.801,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.487,0
9458500_1946,32.8472877,-109.7159136,0.359,-0.579707068,15040005,1946,353.56,15.3673,7171.8005,11.832,2884.801,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.344,0
9458500_1957,32.8472877,-109.7159136,0.248,-1.109307578,15040005,1957,448.29,15.1473,7171.8005,11.832,2884.801,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.299,12.305943
9458500_1958,32.8472877,-109.7159136,0.315,-0.776846199,15040005,1958,500.14,15.4038,7171.8005,11.832,2884.801,452.1761,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.304,14.5810256
9458500_1959,32.8472877,-109.7159136,0.147,-1.758326961,15040005,1959,397.95,15.4422,7171.8005,11.832,2884.801,425.9598,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.33,0
9458500_1960,32.8472877,-109.7159136,0.292,-0.885690291,15040005,1960,286.08,15.1403,7171.8005,11.832,2884.801,326.1165,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.413,0
9458500_1961,32.8472877,-109.7159136,0.284,-0.924705929,15040005,1961,403.32,15.0075,7171.8005,11.832,2884.801,445.3886,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.288,0
9458500_1962,32.8472877,-109.7159136,0.288,-0.905117431,15040005,1962,333.64,15.3303,7171.8005,11.832,2884.801,380.2627,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.368,0
9458500_1963,32.8472877,-109.7159136,0.314,-0.781484642,15040005,1963,380.32,15.2274,7171.8005,11.832,2884.801,362.6278,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.312,5.5199664
9458500_1964,32.8472877,-109.7159136,0.161,-1.650806341,15040005,1964,322.66,14.1228,7171.8005,11.832,2884.801,423.7473,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4.00E-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2.00E-04,0,0,0,0.0064,0.5019,0.4917,0.339,0
