KEY,HUC8,YEAR,LAT,LONG,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEV_FT,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
9505200_2003,15060202,2003,34.67474409,-111.672094,35.2159,13.2067,6496.465,8.4197,4031.872,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9505200_2004,15060202,2004,34.67474409,-111.672094,45.6233,12.409,6496.465,8.4197,4031.872,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9505200_2005,15060202,2005,34.67474409,-111.672094,47.8916,12.7367,6496.465,8.4197,4031.872,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9505200_2006,15060202,2006,34.67474409,-111.672094,30.0016,12.7893,6496.465,8.4197,4031.872,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9505200_2007,15060202,2007,34.67474409,-111.672094,33.4688,13.1397,6496.465,8.4197,4031.872,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9505200_2008,15060202,2008,34.67474409,-111.672094,42.6812,12.6357,6496.465,8.4197,4031.872,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9505200_2009,15060202,2009,34.67474409,-111.672094,24.7984,12.9855,6496.465,8.4197,4031.872,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9507580_1966,15060203,1966,34.41780739,-111.2637469,33.057,15.6804,5093.636,13.2575,5791.879,190.1777,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459
9507580_1967,15060203,1967,34.41780739,-111.2637469,46.9253,15.4107,5093.636,13.2575,5791.879,190.1777,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459
9507580_1968,15060203,1968,34.41780739,-111.2637469,35.2943,15.2431,5093.636,13.2575,5791.879,190.1777,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459
9507580_1969,15060203,1969,34.41780739,-111.2637469,39.987,15.6038,5093.636,13.2575,5791.879,190.1777,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459
9503700_2017,15060202,2017,34.89502016,-112.3429468,34.5193,14.1115,6496.465,8.4197,4137.219,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9503700_2018,15060202,2018,34.89502016,-112.3429468,37.3821,13.6861,6496.465,8.4197,4137.219,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9503700_2019,15060202,2019,34.89502016,-112.3429468,50.0019,12.4742,6496.465,8.4197,4137.219,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9503700_2020,15060202,2020,34.89502016,-112.3429468,21.5776,13.9375,6496.465,8.4197,4137.219,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9503700_2021,15060202,2021,34.89502016,-112.3429468,45.3012,13.5919,6496.465,8.4197,4137.219,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9503700_2022,15060202,2022,34.89502016,-112.3429468,37.1085,13.2467,6496.465,8.4197,4137.219,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1918,15060202,1918,34.8522416,-112.065994,45.7827,11.6351,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1919,15060202,1919,34.8522416,-112.065994,59.4801,11.3342,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1920,15060202,1920,34.8522416,-112.065994,44.1667,11.3831,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1966,15060202,1966,34.8522416,-112.065994,34.8804,12.0269,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1967,15060202,1967,34.8522416,-112.065994,45.054,11.6634,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1968,15060202,1968,34.8522416,-112.065994,31.2904,11.4511,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1969,15060202,1969,34.8522416,-112.065994,44.1668,11.8601,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1970,15060202,1970,34.8522416,-112.065994,41.861,11.6939,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1971,15060202,1971,34.8522416,-112.065994,36.719,11.2038,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1972,15060202,1972,34.8522416,-112.065994,47.5581,11.8885,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1973,15060202,1973,34.8522416,-112.065994,37.3106,11.2657,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1974,15060202,1974,34.8522416,-112.065994,32.5281,12.0161,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1975,15060202,1975,34.8522416,-112.065994,33.4689,11.1962,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1976,15060202,1976,34.8522416,-112.065994,39.533,11.8058,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1977,15060202,1977,34.8522416,-112.065994,34.3232,12.3245,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1978,15060202,1978,34.8522416,-112.065994,65.5673,12.1051,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1979,15060202,1979,34.8522416,-112.065994,38.5491,11.5611,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1980,15060202,1980,34.8522416,-112.065994,53.3375,12.3902,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1981,15060202,1981,34.8522416,-112.065994,42.7785,13.0223,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1982,15060202,1982,34.8522416,-112.065994,59.7254,11.5125,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1983,15060202,1983,34.8522416,-112.065994,62.8547,11.8884,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1984,15060202,1984,34.8522416,-112.065994,42.6205,12.08,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1985,15060202,1985,34.8522416,-112.065994,43.9987,12.1421,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1986,15060202,1986,34.8522416,-112.065994,45.9233,12.3492,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1987,15060202,1987,34.8522416,-112.065994,48.1727,11.6866,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1988,15060202,1988,34.8522416,-112.065994,37.9136,12.166,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1989,15060202,1989,34.8522416,-112.065994,23.7029,12.8737,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1990,15060202,1990,34.8522416,-112.065994,46.24,11.7305,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1991,15060202,1991,34.8522416,-112.065994,46.213,11.8349,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9504000_1992,15060202,1992,34.8522416,-112.065994,61.3894,11.9124,6496.465,8.4197,3615.472,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9503700_1972,15060202,1972,34.89502016,-112.3429468,47.5581,11.8885,6496.465,8.4197,4137.219,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9503700_1973,15060202,1973,34.89502016,-112.3429468,37.3106,11.2657,6496.465,8.4197,4137.219,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9503700_1974,15060202,1974,34.89502016,-112.3429468,32.5281,12.0161,6496.465,8.4197,4137.219,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9503700_1975,15060202,1975,34.89502016,-112.3429468,33.4689,11.1962,6496.465,8.4197,4137.219,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
9503700_1976,15060202,1976,34.89502016,-112.3429468,39.533,11.8058,6496.465,8.4197,4137.219,206.0324,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408
